Date,Adj Close,Close,High,Low,Open,Volume
2017-09-26,218.71246337890625,249.0800018310547,249.6999969482422,248.80999755859372,249.4199981689453,54082000
2017-09-27,219.5642547607422,250.0500030517578,250.4900054931641,248.8699951171875,249.8800048828125,81001400
2017-09-28,219.82765197753903,250.3500061035156,250.44000244140625,249.6300048828125,249.72999572753903,44778800
2017-09-29,220.600341796875,251.22999572753903,251.32000732421875,250.1300048828125,250.33999633789065,85578000
2017-10-02,221.55751037597656,252.32000732421875,252.32000732421875,251.2899932861328,251.4900054931641,59023000
2017-10-03,222.03160095214844,252.8600006103516,252.88999938964844,252.22999572753903,252.32000732421875,66810200
2017-10-04,222.29507446289065,253.16000366210935,253.44000244140625,252.55999755859372,252.69000244140625,55953600
2017-10-05,223.6122283935547,254.66000366210935,254.67999267578125,253.1999969482422,253.5399932861328,63522800
2017-10-06,223.3574981689453,254.3699951171875,254.6999969482422,253.8500061035156,254.1499938964844,80646000
2017-10-09,222.98870849609372,253.9499969482422,254.6999969482422,253.6499938964844,254.6300048828125,35803100
2017-10-10,223.5770263671875,254.6199951171875,255.0500030517578,253.97999572753903,254.6000061035156,43057400
2017-10-11,223.9283142089844,255.0200042724609,255.0200042724609,254.32000732421875,254.50999450683597,47674300
2017-10-12,223.59458923339844,254.63999938964844,255.05999755859372,254.3699951171875,254.66000366210935,47065100
2017-10-13,223.86685180664065,254.9499969482422,255.2700042724609,254.63999938964844,255.13999938964844,54800400
2017-10-16,224.1653594970703,255.2899932861328,255.50999450683597,254.82000732421875,255.2100067138672,38221700
2017-10-17,224.3233795166016,255.47000122070312,255.5200042724609,254.97999572753903,255.22999572753903,31561000
2017-10-18,224.54293823242188,255.72000122070312,255.9499969482422,255.5,255.8999938964844,40888300
2017-10-19,224.6044006347656,255.7899932861328,255.8300018310547,254.3500061035156,254.8300018310547,61903800
2017-10-20,225.7635040283203,257.1099853515625,257.1400146484375,255.7700042724609,256.70001220703125,89176400
2017-10-23,224.8853759765625,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300
2017-10-24,225.28054809570312,256.5599975585937,256.8299865722656,256.1499938964844,256.6000061035156,66935900
2017-10-25,224.1653594970703,255.2899932861328,256.3099975585937,254.0,256.17999267578125,103715300
2017-10-26,224.4551239013672,255.6199951171875,256.29998779296875,255.47999572753903,255.9900054931641,69798000
2017-10-27,226.29031372070312,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500
2017-10-30,225.4473571777344,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700
2017-10-31,225.79861450195312,257.1499938964844,257.44000244140625,256.8099975585937,257.17999267578125,60304800
2017-11-01,226.09710693359372,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700
2017-11-02,226.1849365234375,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500
2017-11-03,226.94012451171875,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700
2017-11-06,227.2913360595703,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600
2017-11-07,227.13331604003903,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200
2017-11-08,227.5196228027344,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600
2017-11-09,226.6942901611328,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500
2017-11-10,226.6240234375,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700
2017-11-13,226.83470153808597,258.3299865722656,258.5899963378906,257.2699890136719,257.3099975585937,50228600
2017-11-14,226.30789184570312,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200
2017-11-15,225.1751708984375,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500
2017-11-16,227.0894012451172,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000
2017-11-17,226.4219970703125,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800
2017-11-20,226.80841064453125,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500
2017-11-21,228.2923126220703,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800
2017-11-22,228.0904083251953,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400
2017-11-24,228.6172332763672,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500
2017-11-27,228.50311279296875,260.2300109863281,260.75,260.0,260.4100036621094,52274900
2017-11-28,230.8211669921875,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700
2017-11-29,230.6807403564453,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100
2017-11-30,232.7002716064453,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400
2017-12-01,232.2173614501953,264.4599914550781,265.3099975585937,260.760009765625,264.760009765625,164390900
2017-12-04,231.9364013671875,264.1400146484375,266.79998779296875,264.0799865722656,266.3099975585937,94040600
2017-12-05,231.1021728515625,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500
2017-12-06,231.14617919921875,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600
2017-12-07,231.8749542236328,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600
2017-12-08,233.139404296875,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900
2017-12-11,233.8418426513672,266.3099975585937,266.3800048828125,265.4800109863281,266.3099975585937,83077500
2017-12-12,234.25450134277344,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800
2017-12-13,234.22817993164065,266.75,267.5599975585937,266.6499938964844,267.0599975585937,102905400
2017-12-14,233.2711334228516,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700
2017-12-15,235.21359252929688,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300
2017-12-18,236.7052001953125,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600
2017-12-19,235.79612731933597,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900
2017-12-20,235.67251586914065,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500
2017-12-21,236.15786743164065,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300
2017-12-22,236.0962829589844,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900
2017-12-26,235.81381225585935,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400
2017-12-27,235.92849731445312,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000
2017-12-28,236.41387939453125,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100
2017-12-29,235.5225372314453,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400
2018-01-02,237.2081756591797,268.7699890136719,268.8099975585937,267.3999938964844,267.8399963378906,86655700
2018-01-03,238.7086334228516,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400
2018-01-04,239.71466064453125,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400
2018-01-05,241.31219482421875,273.4200134277344,273.5599975585937,271.95001220703125,272.510009765625,83524000
2018-01-08,241.7534637451172,273.9200134277344,274.1000061035156,272.9800109863281,273.3099975585937,57319200
2018-01-09,242.3006896972656,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000
2018-01-10,241.9299774169922,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300
2018-01-11,243.69512939453125,276.1199951171875,276.1199951171875,274.5599975585937,274.75,62361500
2018-01-12,245.2837677001953,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100
2018-01-16,244.4452972412109,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100
2018-01-17,246.7752685546875,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800
2018-01-18,246.3604736328125,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000
2018-01-19,247.48133850097656,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100
2018-01-22,249.4935302734375,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400
2018-01-23,250.0232086181641,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700
2018-01-24,249.926025390625,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100
2018-01-25,250.03192138671875,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300
2018-01-26,252.9268035888672,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100
2018-01-29,251.24984741210935,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300
2018-01-30,248.6728363037109,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400
2018-01-31,248.7963714599609,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800
2018-02-01,248.51402282714844,281.5799865722656,283.0599975585937,280.67999267578125,281.07000732421875,90102500
2018-02-02,243.1037750244141,275.45001220703125,280.2300109863281,275.4100036621094,280.0799865722656,173174800
2018-02-05,232.93655395507807,263.92999267578125,275.8500061035156,263.3099975585937,273.45001220703125,294681800
2018-02-06,237.52593994140625,269.1300048828125,269.70001220703125,258.70001220703125,259.94000244140625,355026800
2018-02-07,236.23741149902344,267.6700134277344,272.3599853515625,267.5799865722656,268.5,167376100
2018-02-08,227.37640380859372,257.6300048828125,268.1700134277344,257.5899963378906,268.010009765625,246449500
2018-02-09,230.79200744628903,261.5,263.6099853515625,252.9199981689453,260.79998779296875,283565300
2018-02-12,234.1810302734375,265.3399963378906,267.010009765625,261.6600036621094,263.8299865722656,143736000
2018-02-13,234.763427734375,266.0,266.6199951171875,263.3099975585937,263.9700012207031,81223600
2018-02-14,237.9319610595703,269.5899963378906,270.0,264.29998779296875,264.3099975585937,120735700
2018-02-15,240.968017578125,273.0299987792969,273.0400085449219,268.7699890136719,271.57000732421875,111200300
2018-02-16,241.0385589599609,273.1099853515625,275.32000732421875,272.2699890136719,272.32000732421875,160420100
2018-02-20,239.52932739257807,271.3999938964844,273.6700134277344,270.5,272.0299987792969,86369700
2018-02-21,238.3378753662109,270.04998779296875,274.7200012207031,269.94000244140625,271.8999938964844,98883700
2018-02-22,238.6468048095703,270.3999938964844,273.04998779296875,269.6400146484375,271.1000061035156,110511300
2018-02-23,242.45068359375,274.7099914550781,274.7099914550781,271.25,271.7900085449219,92766400
2018-02-26,245.26612854003903,277.8999938964844,278.010009765625,275.260009765625,275.92999267578125,86491400
2018-02-27,242.2035217285156,274.42999267578125,278.9200134277344,274.3599853515625,278.1099853515625,99099200
2018-02-28,239.7500457763672,271.6499938964844,276.19000244140625,271.2900085449219,275.67999267578125,121907800
2018-03-01,236.26388549804688,267.70001220703125,273.1700134277344,266.0,271.4100036621094,176855100
2018-03-02,237.4818572998047,269.0799865722656,269.7200012207031,264.82000732421875,265.79998779296875,139083200
2018-03-05,240.2266082763672,272.19000244140625,272.8900146484375,267.6099853515625,267.7300109863281,97307400
2018-03-06,240.8356170654297,272.8800048828125,273.3900146484375,271.17999267578125,273.29998779296875,79213200
2018-03-07,240.7472686767578,272.7799987792969,273.17999267578125,270.20001220703125,270.4200134277344,87063500
2018-03-08,241.912353515625,274.1000061035156,274.239990234375,272.4200134277344,273.54998779296875,66901200
2018-03-09,246.1221160888672,278.8699951171875,278.8699951171875,275.3399963378906,275.70001220703125,113625300
2018-03-12,245.81321716308597,278.5199890136719,279.9100036621094,278.0799865722656,279.20001220703125,71924800
2018-03-13,244.224609375,276.7200012207031,280.4100036621094,276.0299987792969,279.8399963378906,91968900
2018-03-14,242.97134399414065,275.29998779296875,278.0199890136719,274.6700134277344,277.8099975585937,105895100
2018-03-15,242.70657348632807,275.0,276.6099853515625,274.42999267578125,275.8800048828125,83433000
2018-03-16,242.9698486328125,274.20001220703125,275.3900146484375,274.1400146484375,274.5,100343700
2018-03-19,239.68235778808597,270.489990234375,274.3999938964844,268.6199951171875,273.3500061035156,109208400
2018-03-20,240.0899810791016,270.95001220703125,271.6700134277344,270.17999267578125,270.94000244140625,59757300
2018-03-21,239.62924194335935,270.42999267578125,273.2699890136719,270.19000244140625,270.8999938964844,78709600
2018-03-22,233.6392059326172,263.6700134277344,268.8699951171875,263.3599853515625,267.9100036621094,148785900
2018-03-23,228.65919494628903,258.04998779296875,264.5400085449219,257.8299865722656,264.1700134277344,183534800
2018-03-26,234.91506958007807,265.1099853515625,265.42999267578125,259.4100036621094,262.1300048828125,141956100
2018-03-27,230.9188232421875,260.6000061035156,266.7699890136719,258.8399963378906,266.1700134277344,129941400
2018-03-28,230.23654174804688,259.8299865722656,262.6400146484375,258.5799865722656,260.75,146452300
2018-03-29,233.1783142089844,263.1499938964844,265.260009765625,259.8399963378906,261.1199951171875,111601600
2018-04-02,228.1452789306641,257.4700012207031,263.1300048828125,254.6699981689453,262.54998779296875,186286300
2018-04-03,231.06936645507807,260.7699890136719,261.3099975585937,256.8399963378906,258.8699951171875,119956900
2018-04-04,233.5416412353516,263.5599975585937,264.3599853515625,256.6000061035156,256.75,123715300
2018-04-05,235.38478088378903,265.6400146484375,266.6400146484375,264.32000732421875,265.54998779296875,82652600
2018-04-06,230.13902282714844,259.7200012207031,265.1099853515625,258.0,263.4200134277344,179521200
2018-04-09,231.27325439453125,261.0,264.8399963378906,259.94000244140625,261.3699951171875,105442900
2018-04-10,234.95054626464844,265.1499938964844,266.0400085449219,262.9800109863281,264.2699890136719,103529000
2018-04-11,233.7189178466797,263.760009765625,265.6400146484375,263.3900146484375,263.4700012207031,91140200
2018-04-12,235.6416931152344,265.92999267578125,267.0,265.0599975585937,265.260009765625,68890500
2018-04-13,234.95054626464844,265.1499938964844,267.5400085449219,264.010009765625,267.4100036621094,85079200
2018-04-16,236.8822326660156,267.3299865722656,268.20001220703125,266.07000732421875,267.0,63405300
2018-04-17,239.4165802001953,270.19000244140625,270.8699951171875,268.75,269.3299865722656,64682000
2018-04-18,239.59368896484372,270.3900146484375,271.29998779296875,269.8699951171875,270.69000244140625,57303900
2018-04-19,238.26461791992188,268.8900146484375,269.8800048828125,267.7200012207031,269.6499938964844,77655900
2018-04-20,236.2442321777344,266.6099853515625,269.0599975585937,265.6099853515625,268.8099975585937,99953100
2018-04-23,236.20880126953125,266.57000732421875,267.8900146484375,265.3500061035156,267.260009765625,65558000
2018-04-24,233.0277404785156,262.9800109863281,267.9800109863281,261.2799987792969,267.7300109863281,112885500
2018-04-25,233.60374450683597,263.6300048828125,264.1300048828125,260.8500061035156,262.9100036621094,103840900
2018-04-26,235.9783935546875,266.3099975585937,267.25,264.2900085449219,264.7900085449219,67731900
2018-04-27,236.1999664306641,266.5599975585937,267.3399963378906,265.5,267.0,57053600
2018-04-30,234.3834228515625,264.510009765625,267.8900146484375,264.42999267578125,267.260009765625,82182300
2018-05-01,234.7999420166016,264.9800109863281,265.1000061035156,262.1099853515625,263.8699951171875,74203400
2018-05-02,233.2227020263672,263.20001220703125,265.67999267578125,262.760009765625,264.760009765625,86368900
2018-05-03,232.70872497558597,262.6199951171875,263.3599853515625,259.04998779296875,262.260009765625,136311500
2018-05-04,235.7215118408203,266.0199890136719,266.7900085449219,261.1499938964844,261.5199890136719,91222100
2018-05-07,236.5189971923828,266.9200134277344,268.0199890136719,266.1099853515625,266.8900146484375,55304900
2018-05-08,236.5189971923828,266.9200134277344,267.3299865722656,265.1499938964844,266.5,67499200
2018-05-09,238.8050994873047,269.5,269.8699951171875,267.0899963378906,267.67999267578125,59666100
2018-05-10,241.0380859375,272.0199890136719,272.3900146484375,270.2200012207031,270.3399963378906,72063900
2018-05-11,241.7735748291016,272.8500061035156,273.1499938964844,271.5799865722656,272.1600036621094,59871500
2018-05-14,241.88873291015625,272.9800109863281,274.0799865722656,272.3599853515625,273.3399963378906,54790600
2018-05-15,240.2228240966797,271.1000061035156,271.6099853515625,270.0299987792969,271.5899963378906,87036100
2018-05-16,241.2330474853516,272.239990234375,272.760009765625,271.1099853515625,271.1400146484375,53942600
2018-05-17,241.0292816162109,272.010009765625,273.2300109863281,271.1300048828125,271.94000244140625,56536400
2018-05-18,240.4266815185547,271.3299865722656,272.0299987792969,270.92999267578125,271.6199951171875,64368000
2018-05-21,242.23434448242188,273.3699951171875,273.9800109863281,272.57000732421875,273.010009765625,58025900
2018-05-22,241.5608673095703,272.6099853515625,274.25,272.239990234375,273.9599914550781,52966400
2018-05-23,242.2254943847656,273.3599853515625,273.3900146484375,270.989990234375,271.1700134277344,64694200
2018-05-24,241.7292022705078,272.79998779296875,273.2200012207031,270.7799987792969,272.9100036621094,76043800
2018-05-25,241.1533050537109,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,56374800
2018-05-29,238.3797912597656,269.0199890136719,271.1700134277344,267.760009765625,270.3099975585937,115908600
2018-05-30,241.5608673095703,272.6099853515625,273.1099853515625,270.4200134277344,270.5,69678400
2018-05-31,240.0811004638672,270.94000244140625,272.489990234375,270.260009765625,272.1499938964844,93519900
2018-06-01,242.4381256103516,273.6000061035156,273.94000244140625,272.3299865722656,272.4100036621094,71258400
2018-06-04,243.5900421142578,274.8999938964844,275.19000244140625,274.260009765625,274.5299987792969,45385200
2018-06-05,243.7672882080078,275.1000061035156,275.5299987792969,274.17999267578125,275.04998779296875,51135000
2018-06-06,245.8052978515625,277.3999938964844,277.5199890136719,275.0899963378906,275.7900085449219,62732200
2018-06-07,245.77877807617188,277.3699951171875,278.2799987792969,276.3399963378906,277.95001220703125,72969400
2018-06-08,246.50538635253903,278.19000244140625,278.25,276.6600036621094,276.8500061035156,72139700
2018-06-11,246.83323669433597,278.5599975585937,279.3699951171875,278.3099975585937,278.44000244140625,58892500
2018-06-12,247.1522521972656,278.9200134277344,279.3299865722656,278.19000244140625,279.0299987792969,72329000
2018-06-13,246.36358642578125,278.0299987792969,279.4800109863281,277.79998779296875,279.19000244140625,79070600
2018-06-14,246.98391723632807,278.7300109863281,279.3299865722656,278.0599975585937,279.010009765625,77097600
2018-06-15,246.6688537597656,277.1300048828125,277.510009765625,275.3500061035156,276.6000061035156,120041600
2018-06-18,246.1614532470703,276.5599975585937,276.70001220703125,274.95001220703125,275.489990234375,52917600
2018-06-19,245.2179718017578,275.5,275.75,273.5299987792969,274.0,97531500
2018-06-20,245.63629150390625,275.9700012207031,276.7200012207031,275.5899963378906,276.2699890136719,53785500
2018-06-21,244.0963592529297,274.239990234375,275.9800109863281,273.67999267578125,275.9599914550781,71061400
2018-06-22,244.54147338867188,274.739990234375,275.7900085449219,274.489990234375,275.6600036621094,54898500
2018-06-25,241.2125396728516,271.0,273.6199951171875,269.1000061035156,273.44000244140625,137854200
2018-06-26,241.74664306640625,271.6000061035156,272.5599975585937,270.7900085449219,271.6400146484375,68547400
2018-06-27,239.7439422607422,269.3500061035156,273.8699951171875,269.17999267578125,272.260009765625,105110700
2018-06-28,241.11463928222656,270.8900146484375,271.75,268.489990234375,269.2900085449219,76650500
2018-06-29,241.46176147460935,271.2799987792969,273.6600036621094,271.1499938964844,272.1199951171875,97592500
2018-07-02,241.9780120849609,271.8599853515625,272.0400085449219,269.239990234375,269.510009765625,63554800
2018-07-03,241.1236114501953,270.8999938964844,272.9800109863281,270.4200134277344,272.8699951171875,42187100
2018-07-05,243.0906982421875,273.1099853515625,273.17999267578125,270.9599914550781,272.1700134277344,56925900
2018-07-06,245.1466827392578,275.4200134277344,275.8399963378906,272.7099914550781,273.1400146484375,66493700
2018-07-09,247.3541717529297,277.8999938964844,277.9599914550781,276.5,276.54998779296875,50550400
2018-07-10,248.2442169189453,278.8999938964844,279.010009765625,278.0799865722656,278.4100036621094,51966800
2018-07-11,246.42837524414065,276.8599853515625,278.0400085449219,276.5199890136719,277.1499938964844,77054700
2018-07-12,248.6624755859375,279.3699951171875,279.42999267578125,277.6000061035156,278.2799987792969,60124700
2018-07-13,248.85833740234372,279.5899963378906,279.92999267578125,278.6600036621094,279.1700134277344,48216000
2018-07-16,248.63589477539065,279.3399963378906,279.79998779296875,278.8399963378906,279.6400146484375,48201000
2018-07-17,249.6416778564453,280.4700012207031,280.9100036621094,278.4100036621094,278.4700012207031,52315500
2018-07-18,250.16683959960935,281.0599975585937,281.17999267578125,280.0599975585937,280.5599975585937,44593500
2018-07-19,249.223388671875,280.0,280.739990234375,279.4599914550781,280.3099975585937,61412100
2018-07-20,248.93844604492188,279.67999267578125,280.4800109863281,279.5,279.7699890136719,82337700
2018-07-23,249.40130615234372,280.20001220703125,280.42999267578125,279.0599975585937,279.45001220703125,47047600
2018-07-24,250.65635681152344,281.6099853515625,282.5599975585937,280.6300048828125,281.7900085449219,68026900
2018-07-25,252.7925567626953,284.010009765625,284.3699951171875,281.2799987792969,281.3299865722656,78882900
2018-07-26,252.1961669921875,283.3399963378906,284.1099853515625,283.0899963378906,283.20001220703125,57919500
2018-07-27,250.4872283935547,281.4200134277344,283.82000732421875,280.3800048828125,283.7099914550781,76768700
2018-07-30,249.17872619628903,279.95001220703125,281.69000244140625,279.3599853515625,281.510009765625,63742500
2018-07-31,250.40711975097656,281.3299865722656,282.0199890136719,280.3800048828125,280.8099975585937,68570500
2018-08-01,249.98878479003903,280.8599853515625,282.1300048828125,280.1300048828125,281.5599975585937,53853300
2018-08-02,251.3505859375,282.3900146484375,282.5799865722656,279.1600036621094,279.3900146484375,63426400
2018-08-03,252.4277191162109,283.6000061035156,283.6600036621094,282.3299865722656,282.5299987792969,53935400
2018-08-06,253.3532867431641,284.6400146484375,284.989990234375,283.20001220703125,283.6400146484375,39400900
2018-08-07,254.1900329589844,285.5799865722656,286.010009765625,285.239990234375,285.3900146484375,43196600
2018-08-08,254.08316040039065,285.4599914550781,285.9100036621094,284.94000244140625,285.3900146484375,42114600
2018-08-09,253.73605346679688,285.07000732421875,285.9700012207031,284.9200134277344,285.5299987792969,35717000
2018-08-10,252.03599548339844,283.1600036621094,284.0599975585937,282.3599853515625,283.45001220703125,77076000
2018-08-13,251.0924072265625,282.1000061035156,284.1600036621094,281.7699890136719,283.4700012207031,65732900
2018-08-14,252.6947021484375,283.8999938964844,284.1700134277344,282.4800109863281,282.9200134277344,43842000
2018-08-15,250.80763244628903,281.7799987792969,282.5400085449219,280.1600036621094,282.3800048828125,102925400
2018-08-16,252.8370819091797,284.0599975585937,285.0400085449219,283.3599853515625,283.3999938964844,69967900
2018-08-17,253.72708129882807,285.0599975585937,285.5599975585937,283.3699951171875,283.8299865722656,65618500
2018-08-20,254.2700653076172,285.6700134277344,285.9700012207031,285.0599975585937,285.57000732421875,39807500
2018-08-21,254.86648559570312,286.3399963378906,287.3099975585937,285.7099914550781,286.25,67272000
2018-08-22,254.7151336669922,286.1700134277344,286.760009765625,285.5799865722656,285.8800048828125,44993300
2018-08-23,254.3769073486328,285.7900085449219,286.94000244140625,285.42999267578125,285.9700012207031,49204900
2018-08-24,255.90782165527344,287.510009765625,287.6700134277344,286.3800048828125,286.44000244140625,57487400
2018-08-27,257.92840576171875,289.7799987792969,289.8999938964844,288.67999267578125,288.8599853515625,57072400
2018-08-28,258.0528869628906,289.9200134277344,290.4200134277344,289.3999938964844,290.29998779296875,46943500
2018-08-29,259.4415283203125,291.4800109863281,291.739990234375,289.8900146484375,290.1600036621094,61485500
2018-08-30,258.39111328125,290.29998779296875,291.3599853515625,289.6300048828125,290.94000244140625,61229500
2018-08-31,258.4000244140625,290.3099975585937,290.8099975585937,289.2900085449219,289.8399963378906,66140800
2018-09-04,257.9550170898437,289.8099975585937,290.2099914550781,288.67999267578125,289.8399963378906,57594400
2018-09-05,257.26080322265625,289.0299987792969,289.6400146484375,287.8900146484375,289.4100036621094,72452400
2018-09-06,256.48638916015625,288.1600036621094,289.489990234375,287.0,289.1499938964844,65909900
2018-09-07,255.98794555664065,287.6000061035156,288.70001220703125,286.7099914550781,286.9800109863281,73524800
2018-09-10,256.4330444335937,288.1000061035156,289.0400085449219,287.8800048828125,288.739990234375,50210900
2018-09-11,257.2785949707031,289.04998779296875,289.54998779296875,286.9800109863281,287.3699951171875,50530500
2018-09-12,257.3408203125,289.1199951171875,289.79998779296875,288.2300109863281,289.0599975585937,59810800
2018-09-13,258.8629455566406,290.8299865722656,291.0400085449219,290.0,290.32000732421875,51034200
2018-09-14,258.90740966796875,290.8800048828125,291.2699890136719,290.0,291.0599975585937,55079900
2018-09-17,257.5367431640625,289.3399963378906,290.8599853515625,289.0299987792969,290.82000732421875,68244000
2018-09-18,258.93408203125,290.9100036621094,291.5799865722656,289.54998779296875,289.5799865722656,61930400
2018-09-19,259.2099609375,291.2200012207031,291.69000244140625,290.8299865722656,290.9700012207031,49080600
2018-09-20,261.3105773925781,293.5799865722656,293.94000244140625,291.239990234375,292.6400146484375,100360600
2018-09-21,261.07183837890625,291.989990234375,293.2200012207031,291.8099975585937,293.0899963378906,105479700
2018-09-24,260.2046203613281,291.0199890136719,291.5,290.3699951171875,291.3399963378906,53409600
2018-09-25,259.963134765625,290.75,291.6499938964844,290.4800109863281,291.5299987792969,44370000
2018-09-26,259.18536376953125,289.8800048828125,292.239990234375,289.4100036621094,290.9100036621094,79739700
2018-09-27,259.9095764160156,290.69000244140625,291.9100036621094,290.1000061035156,290.4100036621094,59249500
2018-09-28,259.9364318847656,290.7200012207031,291.2799987792969,289.95001220703125,289.989990234375,70091400
2018-10-01,260.8394470214844,291.7300109863281,292.92999267578125,290.9800109863281,292.1099853515625,62078900
2018-10-02,260.6874084472656,291.5599975585937,292.3599853515625,291.1400146484375,291.5599975585937,47258200
2018-10-03,260.8304443359375,291.7200012207031,293.2099914550781,291.32000732421875,292.739990234375,64694600
2018-10-04,258.7918701171875,289.44000244140625,291.239990234375,287.6600036621094,291.17999267578125,111545900
2018-10-05,257.3434753417969,287.82000732421875,290.2699890136719,286.2200012207031,289.69000244140625,105951700
2018-10-08,257.3434753417969,287.82000732421875,288.2200012207031,285.5,287.04998779296875,87742200
2018-10-09,256.9678955078125,287.3999938964844,288.8599853515625,286.7699890136719,287.3900146484375,74339000
2018-10-10,248.83154296875,278.29998779296875,286.9100036621094,277.8800048828125,286.8299865722656,214731000
2018-10-11,243.35055541992188,272.1700134277344,278.8999938964844,270.3599853515625,277.0799865722656,274840500
2018-10-12,246.7303009033203,275.95001220703125,277.0899963378906,272.3699951171875,276.7699890136719,183186500
2018-10-15,245.34446716308597,274.3999938964844,277.0400085449219,274.29998779296875,275.54998779296875,102263700
2018-10-16,250.70913696289065,280.3999938964844,280.82000732421875,276.07000732421875,276.6000061035156,118255800
2018-10-17,250.7538909912109,280.45001220703125,281.1499938964844,277.5599975585937,280.44000244140625,110626000
2018-10-18,247.1326904296875,276.3999938964844,280.07000732421875,274.9700012207031,279.3999938964844,134557500
2018-10-19,246.9985809326172,276.25,279.29998779296875,275.4700012207031,277.1300048828125,139901600
2018-10-22,245.8898162841797,275.010009765625,277.3599853515625,274.4100036621094,277.0,82415800
2018-10-23,244.63815307617188,273.6099853515625,274.8699951171875,268.6099853515625,270.95001220703125,146352700
2018-10-24,237.2259063720703,265.32000732421875,273.760009765625,264.70001220703125,273.3299865722656,177806700
2018-10-25,241.4818878173828,270.0799865722656,271.8099975585937,266.2300109863281,267.3800048828125,138061500
2018-10-26,237.23483276367188,265.3299865722656,271.0,262.2900085449219,265.9200134277344,201574600
2018-10-29,235.9204864501953,263.8599853515625,270.25,259.8500061035156,268.79998779296875,160749100
2018-10-30,239.4164886474609,267.7699890136719,268.1199951171875,263.1199951171875,263.6700134277344,157116000
2018-10-31,241.97364807128903,270.6300048828125,273.2300109863281,270.1199951171875,270.6499938964844,128296300
2018-11-01,244.5487823486328,273.510009765625,273.7300109863281,270.3800048828125,271.6000061035156,99495000
2018-11-02,243.10028076171875,271.8900146484375,275.2300109863281,269.5899963378906,274.75,122634100
